TIME,TollNow Point,Referenz Point,Abstand beider Punkte
2022-12-28T09:12:26,"(52.5081994108571, 13.369668439056852)","(52.5081562336667, 13.3696248595)",5.634667535600839
2022-12-28T09:12:28,"(52.50828479371594, 13.369718233916874)","(52.5082451835, 13.3696764088333)",5.235639372393327
2022-12-28T09:12:29,"(52.5083265708052, 13.369743799193069)","(52.5082866628333, 13.3697026335)",5.239656644640136
2022-12-28T09:12:31,"(52.5084169515906, 13.369811085610827)","(52.508382075, 13.3697802925)",4.4025978639244245
2022-12-28T09:12:33,"(52.50852083780315, 13.369952452389056)","(52.5084892248333, 13.3699194741667)",4.163902377121455
2022-12-28T09:12:34,"(52.50857629216136, 13.370053581650806)","(52.5085456373333, 13.3700191983333)",4.127217129082064
2022-12-28T09:12:36,"(52.5086878944275, 13.370274691373856)","(52.5086620688333, 13.3702460158333)",3.465957351208312
2022-12-28T09:12:37,"(52.50874667520937, 13.370392572522238)","(52.508718755, 13.3703603091667)",3.7955515329367957
2022-12-28T09:12:39,"(52.50886405467252, 13.370624244944027)","(52.5088328643333, 13.370590277)",4.160925706942231
2022-12-28T09:12:41,"(52.5089765170497, 13.370854825660958)","(52.508943563, 13.3708109601667)",4.715985263847445
2022-12-28T09:12:43,"(52.50903036957695, 13.371085506375206)","(52.5090395738333, 13.3710286163333)",3.9838776418062647
2022-12-28T09:12:44,"(52.50903784167466, 13.371192243884352)","(52.5090652905, 13.3711418978333)",4.574425770898477
2022-12-28T09:12:46,"(52.50905140619926, 13.371361201213556)","(52.5090830175, 13.3713160416667)",4.657918172903354
2022-12-28T09:12:48,"(52.50905884690288, 13.371455182456168)","(52.5090917608333, 13.3714323961667)",3.971491515522589
2022-12-28T09:12:50,"(52.509072135601365, 13.371623027883498)","(52.5091107828333, 13.3716052206667)",4.463167537272577
2022-12-28T09:12:52,"(52.509098696186726, 13.37179553562753)","(52.5091986711667, 13.3717710773333)",11.239284199138607
2022-12-28T09:12:53,"(52.5092841741608, 13.371810460301194)","(52.509268763, 13.3718116156667)",1.715428231379394
2022-12-28T09:12:55,"(52.5094597932253, 13.37177046546076)","(52.5094406203333, 13.3717848365)",2.343299433730138
2022-12-28T09:12:57,"(52.50967694598887, 13.371721907761728)","(52.5096551741667, 13.3717258103333)",2.435283642400197
2022-12-28T09:12:59,"(52.50990991789396, 13.371668296836566)","(52.5098795636667, 13.37166644)",3.3775792069403647
2022-12-28T09:13:01,"(52.51012596507058, 13.371600497481854)","(52.5100955943333, 13.3716069441667)",3.4051416776520633
2022-12-28T09:13:02,"(52.51024527286592, 13.37157384457813)","(52.5101977586667, 13.371569074)",5.293200307512606
2022-12-28T09:13:04,"(52.51045109666613, 13.371515146398307)","(52.5103931571667, 13.3714982011667)",6.543853446892224
2022-12-28T09:13:06,"(52.51061456146053, 13.3714588893282)","(52.5105579955, 13.371452324)",6.305529716594839
2022-12-28T09:13:08,"(52.51074721720941, 13.371425272882036)","(52.5106822743333, 13.3714194585)",7.232040841629241
2022-12-28T09:13:10,"(52.51082102327133, 13.371403137960838)","(52.5107568938333, 13.3713954996667)",7.149589246465253
2022-12-28T09:13:14,"(52.51084831785779, 13.371390475453053)","(52.5107820815, 13.371385331)",7.3733809790759155
2022-12-28T09:13:25,"(52.510883269096105, 13.371388441733377)","(52.5107980756667, 13.371367675)",9.576770401600424
2022-12-28T09:13:27,"(52.51095204286563, 13.371356349974622)","(52.510859536, 13.371343499)",10.323007703282448
2022-12-28T09:13:29,"(52.51105882540552, 13.37130778315309)","(52.5109736443333, 13.3713006525)",9.484000904792994
2022-12-28T09:13:31,"(52.511208303503984, 13.371221137516049)","(52.5111353443333, 13.3712338436667)",8.158143373665183
2022-12-28T09:13:33,"(52.51140623843696, 13.371123497868783)","(52.5113416493333, 13.3711510111667)",7.419418155925167
2022-12-28T09:13:34,"(52.51151358858012, 13.37107396660014)","(52.5114524441667, 13.3711056443333)",7.1289183254295505
2022-12-28T09:13:36,"(52.51173067113128, 13.37097664285996)","(52.5116781046667, 13.371010604)",6.280730361758172
2022-12-28T09:13:38,"(52.51195790884178, 13.370871061046866)","(52.5119114285, 13.3709108725)",5.828437689707366
2022-12-28T09:13:40,"(52.51220405652573, 13.37077991503071)","(52.5121572901667, 13.37080306)",5.430947811009397
2022-12-28T09:13:41,"(52.5123296341945, 13.370722226205576)","(52.5122850316667, 13.3707473575)",5.2430723170631355
2022-12-28T09:13:43,"(52.512584952836335, 13.370611091047277)","(52.5125690056151, 13.3706599583129)",3.752370535906417
2022-12-28T09:13:45,"(52.51284562729293, 13.370509708747283)","(52.5128439825421, 13.3705569106027)",3.1994516728991664
2022-12-28T09:13:47,"(52.51309179363715, 13.370405170226569)","(52.5131085289914, 13.3704577717181)",4.016673680231638
2022-12-28T09:13:49,"(52.5133412878505, 13.370297106384534)","(52.5133801829344, 13.3703559692975)",5.879775480836349
2022-12-28T09:13:50,"(52.51347041893223, 13.37024780962717)","(52.5135212251447, 13.3703031136744)",6.776553622757027
2022-12-28T09:13:55,"(52.51414682070887, 13.370054622186595)","(52.5142479905402, 13.3700592908733)",11.254022801649285
2022-12-28T09:13:56,"(52.5142805283352, 13.370024870291616)","(52.5143958066338, 13.3700304102698)",12.823860440030034
2022-12-28T09:15:38,"(52.52885532491032, 13.367831051896284)","(52.5260341507494, 13.3676986954637)",313.82844253635506
2022-12-28T09:15:39,"(52.5289288702756, 13.36781998102354)","(52.5261662441563, 13.36767791268)",307.34073735872715
2022-12-28T09:15:41,"(52.52769288327343, 13.36770240523382)","(52.5264538101422, 13.3676839358119)",137.78450144504066
2022-12-28T09:15:42,"(52.52654960882037, 13.367594814198467)","(52.5266040897837, 13.3677027319719)",9.486801497166086
2022-12-28T09:15:44,"(52.52687350366058, 13.36765255712944)","(52.5269135439449, 13.3677256726419)",6.654941912366843
2022-12-28T09:15:46,"(52.527200287329016, 13.367720903165912)","(52.527235397662, 13.3677455826132)",4.246099532005582
2022-12-28T09:15:48,"(52.52747096224965, 13.367793633836357)","(52.5275367991776, 13.3678110148267)",7.414565968503147
2022-12-28T09:15:50,"(52.52771838580574, 13.367867164233486)","(52.5278218162854, 13.3679032571234)",11.757280739824802
2022-12-28T09:15:52,"(52.52795767523381, 13.367993819879649)","(52.5280604559928, 13.3680727869894)",12.615555997427881
2022-12-28T09:15:53,"(52.52807010301841, 13.368076019914978)","(52.5281687676808, 13.3681746665266)",12.84116688693869
2022-12-28T09:15:55,"(52.52828319251581, 13.368287752393009)","(52.5283595423259, 13.3684027272954)",11.51387486854513
2022-12-28T09:15:57,"(52.52846567687354, 13.368549896234448)","(52.5285138639681, 13.3686456479815)",8.406314059405926
2022-12-28T09:15:59,"(52.52861828042223, 13.368836268308696)","(52.528627829284, 13.3688995844181)",4.41280265553217
2022-12-28T09:16:00,"(52.52868193047671, 13.368993332717084)","(52.5286754764679, 13.3690235726098)",2.1678736170723756
2022-12-28T09:16:02,"(52.52878620038909, 13.369275655985115)","(52.528755034786, 13.3692353023716)",4.411488562927408
2022-12-28T09:16:04,"(52.52886797470273, 13.369517715795146)","(52.5288201075029, 13.3694030582313)",9.40686174809302
2022-12-28T09:16:05,"(52.52889910593058, 13.369592017810652)","(52.5288476270641, 13.369469026682)",10.098916981088603
2022-12-28T09:16:07,"(52.52900001710757, 13.369619977507387)","(52.5289092929284, 13.3695695144759)",10.64999809276934
2022-12-28T09:16:08,"(52.52905800420065, 13.369599934994593)","(52.5289712954047, 13.3695261702108)",10.8563231452414
2022-12-28T09:16:10,"(52.5291953777673, 13.369501998338755)","(52.5291279663934, 13.3694166457328)",9.4617075022231
2022-12-28T09:16:12,"(52.52936800097369, 13.369376781761202)","(52.5293236433333, 13.3693925563333)",5.046460841209288
2022-12-28T09:16:13,"(52.52946158594398, 13.369320179898184)","(52.5294142665, 13.3693314673333)",5.316801893867963
2022-12-28T09:16:15,"(52.529644480939744, 13.369207642228648)","(52.5295973438333, 13.3692067573333)",5.241756132109254
2022-12-28T09:16:16,"(52.52973070046178, 13.369151595309727)","(52.5296881501667, 13.3691457481667)",4.747887529742851
2022-12-28T09:16:18,"(52.52990441980663, 13.369033138379216)","(52.529865618, 13.3690179166667)",4.4357353612819495
2022-12-28T09:16:20,"(52.53007192358791, 13.368885221640248)","(52.5300369963333, 13.3688692015)",4.032095600882464
2022-12-28T09:16:21,"(52.53015528079221, 13.368812879612369)","(52.5301218173333, 13.3687852353333)",4.1644337169336865
2022-12-28T09:16:23,"(52.53033090858888, 13.368649428022565)","(52.5302917421667, 13.368616588)",4.8889522089485125
2022-12-28T09:16:25,"(52.53048378249505, 13.368416004873849)","(52.5304677156667, 13.3684371408333)",2.288207038257204
2022-12-28T09:16:26,"(52.530565570180514, 13.36832597492746)","(52.5305551818333, 13.368349187)",1.9492927937794629
2022-12-28T09:16:28,"(52.5307455150583, 13.36814158905844)","(52.530729158, 13.368177469)",3.0329433841747013
2022-12-28T09:16:30,"(52.530921289050646, 13.367955467733632)","(52.5309015276667, 13.3680064806667)",4.090938075027307
2022-12-28T09:16:31,"(52.53100643236869, 13.3678663633839)","(52.5309877506667, 13.3679209021667)",4.2338399334483325
2022-12-28T09:16:32,"(52.5310988657946, 13.36778301041045)","(52.5310732326667, 13.3678355995)",4.558344210036239
2022-12-28T09:16:34,"(52.53127412891983, 13.367616039066895)","(52.5312430455, 13.3676678953333)",4.924456802018141
2022-12-28T09:16:36,"(52.53143873818736, 13.367457588189474)","(52.5314135355, 13.3675004426667)",4.031943925462287
2022-12-28T09:16:37,"(52.53153158253528, 13.36737471387532)","(52.5315025763333, 13.3674180328333)",4.357638256825606
2022-12-28T09:16:39,"(52.53170074128487, 13.367216622376771)","(52.5316820488333, 13.3672548785)",3.319124861547886
2022-12-28T09:16:41,"(52.53187262197585, 13.36704924611972)","(52.5318604753333, 13.3670867071667)",2.8714348112446237
2022-12-28T09:16:43,"(52.53203972032313, 13.36687293493223)","(52.5320325633333, 13.3669042221667)",2.2610135323736693
2022-12-28T09:16:44,"(52.5321260300097, 13.366783781014687)","(52.5321172103333, 13.3668051898333)",1.7489612786178366
2022-12-28T09:16:46,"(52.53229430360273, 13.366590485877758)","(52.5322881388333, 13.3666005375)",0.9654911879545209
2022-12-28T09:16:48,"(52.532470671004006, 13.366415316529698)","(52.5324670286667, 13.3664033996667)",0.9021002278851804
2022-12-28T09:16:49,"(52.53255907452393, 13.366328711373823)","(52.5325589953333, 13.3663087108333)",1.3528879111092944
2022-12-28T09:16:51,"(52.53273413366399, 13.366135668354875)","(52.5327447306667, 13.3661223145)",1.4847094500283124
2022-12-28T09:16:52,"(52.53282286719608, 13.366033754780227)","(52.5328381431667, 13.3660305066667)",1.712762545800206
2022-12-28T09:16:54,"(52.53300530091348, 13.365842733877054)","(52.533025282, 13.365845702)",2.230850799259982
2022-12-28T09:16:56,"(52.53319015514198, 13.365664634978875)","(52.5332121145, 13.365660385)",2.45863617778133
2022-12-28T09:16:58,"(52.533373125644125, 13.36549405979178)","(52.5333976323333, 13.3654761961667)",2.9808931724610175
2022-12-28T09:17:00,"(52.53356036509122, 13.365308733818562)","(52.5335831885, 13.3652938016667)",2.7314456652364485
2022-12-28T09:17:02,"(52.53374983657957, 13.365106337440778)","(52.5337687633333, 13.365113148)",2.1543884701833647
2022-12-28T09:17:04,"(52.53393609660912, 13.364914047761845)","(52.5339511606667, 13.3649280508333)",1.9242894101924626
2022-12-28T09:17:06,"(52.5341173194307, 13.364732066399103)","(52.5341308935, 13.3647418141667)",1.6470909143246633
2022-12-28T09:17:08,"(52.53427686176892, 13.364571320078875)","(52.5342890533333, 13.3645830301667)",1.570067638096256
2022-12-28T09:17:09,"(52.53433748954321, 13.364515839302966)","(52.5343479501667, 13.3645215373333)",1.225357745506531
2022-12-28T09:17:11,"(52.53440186926447, 13.364419556548532)","(52.5344052731667, 13.3644208741667)",0.3888479753553961
2022-12-28T09:17:14,"(52.53439762854199, 13.364336645663675)","(52.5343354785, 13.3643728046667)",7.33079029284836
2022-12-28T09:17:16,"(52.53424239659065, 13.364525351454567)","(52.5342445631667, 13.3644852036667)",2.726203252419525
2022-12-28T09:17:18,"(52.5340784895596, 13.36467354032832)","(52.5340925435, 13.3646393945)",2.788600426933053
2022-12-28T09:17:20,"(52.53386859363479, 13.364827576390752)","(52.5339078496667, 13.3648228478333)",4.376779321716188
2022-12-28T09:17:21,"(52.53377185556787, 13.364910439612547)","(52.5338145331667, 13.3649143086667)",4.7527494635823055
2022-12-28T09:17:23,"(52.533589545688905, 13.3650609455143)","(52.5336391108333, 13.3650853213333)",5.752735834967814
2022-12-28T09:17:25,"(52.5334420236169, 13.365226813306997)","(52.5334863391667, 13.3652346633333)",4.956195691717846
2022-12-28T09:17:26,"(52.53337501965235, 13.365289033050226)","(52.533414845, 13.3653047611667)",4.55437645131063
2022-12-28T09:17:28,"(52.53323943749353, 13.365414021525064)","(52.5332773195, 13.365439378)",4.548079182460977
2022-12-28T09:17:30,"(52.533103008167465, 13.36554573898652)","(52.533142427, 13.365568428)",4.64408713058375
2022-12-28T09:17:32,"(52.53297038312959, 13.365682912245084)","(52.5330066321667, 13.3657007761667)",4.207933847236182
2022-12-28T09:17:33,"(52.532895843960105, 13.365751732690876)","(52.5329355168333, 13.365770717)",4.594522579272042
2022-12-28T09:17:35,"(52.53274668479317, 13.36588693381482)","(52.5327949456667, 13.3659102711667)",5.593727609726453
2022-12-28T09:17:36,"(52.532687761212905, 13.365986943466238)","(52.532725936, 13.3659783211667)",4.28472690621774
2022-12-28T09:17:38,"(52.53253651123109, 13.36611804984151)","(52.5325853018333, 13.36611459)",5.430320152251817
2022-12-28T09:17:40,"(52.532391454759455, 13.366236416374864)","(52.5324300506667, 13.3662444956667)",4.3263298947805495
2022-12-28T09:17:42,"(52.53223202367258, 13.366385468836825)","(52.532267221, 13.3663923016667)",3.9409651793448117
2022-12-28T09:17:44,"(52.532075172280365, 13.366546756487844)","(52.5321143425, 13.3665465583333)",4.355556338973311
2022-12-28T09:17:46,"(52.531917499103, 13.366710488526314)","(52.5319657325, 13.3667188391667)",5.392979158044697
2022-12-28T09:17:48,"(52.5317421702994, 13.366889785189944)","(52.5318007558333, 13.3668915355)",6.515498927140382
2022-12-28T09:17:50,"(52.53158102388008, 13.36704567954726)","(52.5316313066667, 13.3670564828333)",5.638751124561909
2022-12-28T09:17:52,"(52.53141146487586, 13.367214983461253)","(52.531457573, 13.3672272248333)",5.1934330146860805
2022-12-28T09:17:54,"(52.53123761643854, 13.367379147683964)","(52.5312884665, 13.3674061745)",5.942481052247539
2022-12-28T09:17:56,"(52.531089474891054, 13.367592677927492)","(52.5311119523333, 13.3675836135)",2.573491103421853
2022-12-28T09:17:58,"(52.53092202151144, 13.367774140965654)","(52.5309334565, 13.3677567738333)",1.7311406977177322
2022-12-28T09:18:00,"(52.53074952361038, 13.367948517275211)","(52.5307561045, 13.3679321226667)",1.3286638109657996
2022-12-28T09:18:02,"(52.53057499501301, 13.368115494416042)","(52.5305782006667, 13.3681062991667)",0.716902450762332
2022-12-28T09:18:04,"(52.530398343286095, 13.368283365368528)","(52.5304004085, 13.3682815883333)",0.259200502838535
2022-12-28T09:18:06,"(52.53021519129335, 13.36845361396218)","(52.5302184756667, 13.3684575793333)",0.45312952012840346
2022-12-28T09:18:07,"(52.53012162251777, 13.368539563875013)","(52.5301252825, 13.3685484591667)",0.7264257553277099
2022-12-28T09:18:09,"(52.529932274452165, 13.368722611959376)","(52.5299363923333, 13.36873536)",0.9763697021921623
2022-12-28T09:18:10,"(52.52983603173056, 13.368827605941853)","(52.5298393255, 13.3688236735)",0.4526607801929988
2022-12-28T09:18:12,"(52.52964146577484, 13.368983748173637)","(52.5296442456667, 13.368973654)",0.7495341742984019
2022-12-28T09:18:13,"(52.52954156438791, 13.369051837194474)","(52.5295470938333, 13.3690397873333)",1.0210099146467329
2022-12-28T09:18:15,"(52.52935424982911, 13.369177191854083)","(52.529357045, 13.3691687671667)",0.6491417112805492
2022-12-28T09:18:16,"(52.529264326710766, 13.36923934987517)","(52.5292659948333, 13.3692316065)",0.5556818496820738
2022-12-28T09:18:18,"(52.5290996883629, 13.36935371646697)","(52.5291056675, 13.369341353)",1.0684095231398907
2022-12-28T09:18:20,"(52.52896155378237, 13.36934506677852)","(52.5289617036667, 13.3693373616667)",0.5214915903839893
2022-12-28T09:18:22,"(52.52886202175152, 13.369175529506544)","(52.5288456946667, 13.3691595163333)",2.1141001867978932
2022-12-28T09:18:24,"(52.5287419481796, 13.368945958107831)","(52.5287362886667, 13.3689161041667)",2.1153091779319384
2022-12-28T09:18:26,"(52.528619983846426, 13.36869324768394)","(52.5286175285, 13.3686708745)",1.5379119153120793
2022-12-28T09:18:28,"(52.5284497459059, 13.36842834259974)","(52.5284792868333, 13.3684210136667)",3.3220099999968884
2022-12-28T09:18:29,"(52.52837156430818, 13.36831396232705)","(52.5283949503333, 13.36829803)",2.814916265830262
2022-12-28T09:18:31,"(52.52818495549395, 13.368072676319631)","(52.5281819895, 13.3680534908333)",1.3391058148321537
2022-12-28T09:18:32,"(52.52806012585657, 13.367950701592036)","(52.5280577451667, 13.3679432413333)",0.5698869298783374
2022-12-28T09:18:34,"(52.52780105361154, 13.367777793866926)","(52.5277959315, 13.3677817321667)",0.6287852522963798
2022-12-28T09:18:36,"(52.52755635579957, 13.367702303194552)","(52.527547465, 13.3677002025)",0.9987748151712446
2022-12-28T09:18:38,"(52.52732654673107, 13.367671251015542)","(52.5273140141667, 13.3676658011667)",1.4415032089317656
2022-12-28T09:18:39,"(52.527213286319146, 13.36766058260711)","(52.5271984743333, 13.3676536141667)",1.7131557884468278
